
 -  09:18:22.000 - 	INFO:	  Maze sizes set --X:50, Y:20-- 
 -  09:18:23.279 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:5, Y:19--  is acceptable
 -  09:18:23.279 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:5, Y:19-- 
 -  09:18:23.279 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:7, Y:17--  is acceptable
 -  09:18:23.279 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:7, Y:17-- 
 -  09:18:23.279 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:5, Y:15--  is acceptable
 -  09:18:23.279 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:5, Y:15-- 
 -  09:18:23.279 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:3, Y:17--  is acceptable
 -  09:18:23.279 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:3, Y:17-- 
 -  09:18:23.279 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.279 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:5, Y:16-- 
 -  09:18:23.279 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:5, Y:18--  is acceptable
 -  09:18:23.279 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:5, Y:18-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:5, Y:14--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:5, Y:14-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:5, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:5, Y:13--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:5, Y:13-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:3, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:3, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:5, Y:17--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:5, Y:17-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:6, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:8, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:8, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:4, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:4, Y:15-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:7, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:7, Y:13--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:7, Y:13-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:5, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:5, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:7, Y:17--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:7, Y:17-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:8, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:10, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:10, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:6, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:6, Y:15-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:9, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:11, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:9, Y:13--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:9, Y:13-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:7, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:7, Y:15-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:10, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:8, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:8, Y:15-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:11, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:13, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:11, Y:13--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:13-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:9, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:9, Y:15-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:11, Y:14-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:11, Y:12--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:12-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:11, Y:16--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:16-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:11, Y:13-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:11, Y:15--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:15-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:13, Y:13--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:13-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:11, Y:11--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:11-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:9, Y:13--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:9, Y:13-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:11, Y:12-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:11, Y:10--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:10-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:11, Y:14--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:14-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:11, Y:11-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:11, Y:13--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:13-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:13, Y:11--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:11-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:11, Y:9--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:9-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:9, Y:11--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:9, Y:11-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:11, Y:10-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:11, Y:12--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:12-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:11, Y:8--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:8-- 
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.294 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:11, Y:9-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:9, Y:9--  is acceptable
 -  09:18:23.294 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:9, Y:9-- 
 -  09:18:23.294 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:11, Y:11--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:11-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:13, Y:9--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:9-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:12, Y:9-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:14, Y:9--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:14, Y:9-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:10, Y:9--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:10, Y:9-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:13, Y:9-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:13, Y:7--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:7-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:11, Y:9--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:9-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:13, Y:11--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:11-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:13, Y:8-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:13, Y:10--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:10-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:13, Y:6--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:6-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:13, Y:7-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:13, Y:9--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:9-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:15, Y:7--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:7-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:13, Y:5--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:5-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:11, Y:7--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:7-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:14, Y:7-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:16, Y:7--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:16, Y:7-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:12, Y:7--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:12, Y:7-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:15, Y:7-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:15, Y:5--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:5-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:13, Y:7--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:7-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:15, Y:9--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:9-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:15, Y:8-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:15, Y:10--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:10-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:15, Y:9-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:15, Y:7--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:7-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:13, Y:9--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:9-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:15, Y:11--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:11-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:15, Y:10-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:15, Y:8--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:8-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:15, Y:12--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:12-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:15, Y:11-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:15, Y:13--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:13-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:17, Y:11--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:17, Y:11-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:15, Y:9--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:9-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:13, Y:11--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:11-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:14, Y:11-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:12, Y:11--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:12, Y:11-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:16, Y:11--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:16, Y:11-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:13, Y:11-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:13, Y:9--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:9-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:11, Y:11--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:11-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:13, Y:13--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:13-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:13, Y:12-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:13, Y:14--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:14-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:13, Y:10--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:10-- 
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.310 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:13, Y:13-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:13, Y:15--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:15-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:15, Y:13--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:13-- 
 -  09:18:23.310 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:13, Y:11--  is acceptable
 -  09:18:23.310 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:11-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:11, Y:13--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:11, Y:13-- 
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:14, Y:13-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:16, Y:13--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:16, Y:13-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:12, Y:13--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:12, Y:13-- 
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:15, Y:13-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:15, Y:15--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:15-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:17, Y:13--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:17, Y:13-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:15, Y:11--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:11-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:13, Y:13--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:13, Y:13-- 
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:16, Y:13-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:14, Y:13--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:14, Y:13-- 
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:17, Y:13-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:15, Y:13--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:13-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:17, Y:15--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:17, Y:15-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:19, Y:13--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:19, Y:13-- 
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:17, Y:14-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:17, Y:12--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:17, Y:12-- 
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:17, Y:15-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:17, Y:17--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:17, Y:17-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:19, Y:15--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:19, Y:15-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:17, Y:13--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:17, Y:13-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:15, Y:15--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:15-- 
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:17, Y:16-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 South on (x, iy)  --X:17, Y:14--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:17, Y:14-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:17, Y:18--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:17, Y:18-- 
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Removed top Cell from Stack
 -  09:18:23.326 - 	INFO:	  Backtrack:	 Acquired top Cell from Stack:  --X:17, Y:17-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 West on (ix, y)  --X:15, Y:17--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:15, Y:17-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 North on (x, iy)  --X:17, Y:19--  is acceptable
 -  09:18:23.326 - 	DEBUG3:		    Cartographer:	 Check Cell: True @  --X:17, Y:19-- 
 -  09:18:23.326 - 	DEBUG1:		Backtrack:	 East on (ix, y)  --X:19, Y:17--  is acceptable
